timestamp,node_id,ds18b20_temperature_c,dht22_temperature_c,dht22_humidity_pct,bmp280_temperature_c,bmp280_pressure_hpa,condition
2026-09-10T20:07:11.133213,AWS_002,26.37,27.5,94.8,27.35,947.07,normal
2026-09-10T20:07:13.149502,AWS_002,26.37,27.5,94.9,27.35,947.07,normal
2026-09-10T20:07:15.167719,AWS_002,26.37,27.5,94.8,27.35,947.07,normal
2026-09-10T20:07:17.190797,AWS_002,26.37,27.4,94.8,27.36,947.08,normal
2026-09-10T20:07:19.204684,AWS_002,26.37,27.4,94.8,27.36,947.08,normal
2026-09-10T20:07:21.213209,AWS_002,26.37,27.4,94.8,27.37,947.08,normal
2026-09-10T20:07:23.240351,AWS_002,26.37,27.4,94.8,27.37,947.07,normal
2026-09-10T20:07:25.256814,AWS_002,26.37,27.4,94.8,27.37,947.08,normal
2026-09-10T20:07:27.275699,AWS_002,26.37,27.4,94.7,27.37,947.08,normal
2026-09-10T20:07:29.306609,AWS_002,26.37,27.5,94.7,27.38,947.08,normal
2026-09-10T20:07:31.311183,AWS_002,26.37,27.4,94.7,27.38,947.08,normal
2026-09-10T20:07:33.327669,AWS_002,26.37,27.4,94.8,27.38,947.08,normal
2026-09-10T20:07:35.346082,AWS_002,26.37,27.5,94.7,27.38,947.09,normal
2026-09-10T20:07:37.356583,AWS_002,26.37,27.5,94.7,27.39,947.09,normal
2026-09-10T20:07:39.382050,AWS_002,26.37,27.5,94.8,27.39,947.09,normal
2026-09-10T20:07:41.400001,AWS_002,26.37,27.5,94.7,27.4,947.09,normal
2026-09-10T20:07:43.417731,AWS_002,26.37,27.5,94.7,27.4,947.09,normal
2026-09-10T20:07:45.436456,AWS_002,26.37,27.5,94.7,27.4,947.09,normal
2026-09-10T20:07:47.455492,AWS_002,26.37,27.4,94.7,27.4,947.1,normal
2026-09-10T20:07:49.471651,AWS_002,26.37,27.5,94.7,27.4,947.1,normal
2026-09-10T20:07:51.491212,AWS_002,26.37,27.5,94.7,27.4,947.1,normal
2026-09-10T20:07:53.507851,AWS_002,26.37,27.5,94.7,27.4,947.1,normal
2026-09-10T20:07:55.526612,AWS_002,26.37,27.5,94.7,27.4,947.11,normal
2026-09-10T20:07:57.544715,AWS_002,26.37,27.4,94.7,27.4,947.1,normal
2026-09-10T20:07:59.562626,AWS_002,26.37,27.5,94.7,27.4,947.1,normal
2026-09-10T20:08:01.576135,AWS_002,26.37,27.5,94.7,27.39,947.1,normal
2026-09-10T20:08:03.598610,AWS_002,26.37,27.4,94.7,27.39,947.1,normal
2026-09-10T20:08:05.616900,AWS_002,26.37,27.4,94.7,27.39,947.1,normal
2026-09-10T20:08:07.634995,AWS_002,26.37,27.4,94.7,27.38,947.1,normal
2026-09-10T20:08:09.650131,AWS_002,26.31,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:11.679757,AWS_002,26.37,27.5,94.7,27.39,947.1,normal
2026-09-10T20:08:13.688285,AWS_002,26.37,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:15.695352,AWS_002,26.37,27.4,94.7,27.38,947.1,normal
2026-09-10T20:08:17.725035,AWS_002,26.37,27.4,94.7,27.38,947.1,normal
2026-09-10T20:08:19.742893,AWS_002,26.31,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:21.760430,AWS_002,26.37,27.5,94.7,27.39,947.1,normal
2026-09-10T20:08:23.778080,AWS_002,26.37,27.5,94.7,27.39,947.1,normal
2026-09-10T20:08:25.802744,AWS_002,26.37,27.4,94.7,27.38,947.1,normal
2026-09-10T20:08:27.814645,AWS_002,26.37,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:29.834830,AWS_002,26.37,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:31.852922,AWS_002,26.37,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:33.868585,AWS_002,26.37,27.5,94.7,27.37,947.1,normal
2026-09-10T20:08:35.885848,AWS_002,26.37,27.5,94.7,27.37,947.1,normal
2026-09-10T20:08:37.904304,AWS_002,26.31,27.4,94.7,27.37,947.1,normal
2026-09-10T20:08:39.923070,AWS_002,26.37,27.5,94.7,27.37,947.1,normal
2026-09-10T20:08:41.940593,AWS_002,26.37,27.5,94.7,27.37,947.1,normal
2026-09-10T20:08:43.957894,AWS_002,26.37,27.5,94.7,27.37,947.1,normal
2026-09-10T20:08:45.976428,AWS_002,26.31,27.5,94.7,27.38,947.1,normal
2026-09-10T20:08:47.993593,AWS_002,26.37,27.5,94.6,27.38,947.1,normal
2026-09-10T20:08:50.012125,AWS_002,26.37,27.5,94.6,27.39,947.1,normal
2026-09-10T20:08:52.032371,AWS_002,26.31,27.5,94.7,27.39,947.1,normal
2026-09-10T20:08:54.059147,AWS_002,26.31,27.5,94.7,27.4,947.11,normal
2026-09-10T20:08:56.066206,AWS_002,26.31,27.4,94.6,27.4,947.11,normal
2026-09-10T20:08:58.084532,AWS_002,26.31,27.5,94.6,27.41,947.1,normal
2026-09-10T20:09:00.101991,AWS_002,26.37,27.5,94.7,27.41,947.1,normal
2026-09-10T20:09:02.120442,AWS_002,26.37,27.5,94.7,27.41,947.1,normal
2026-09-10T20:09:04.137920,AWS_002,26.31,27.5,94.6,27.41,947.1,normal
2026-09-10T20:09:06.156216,AWS_002,26.37,27.5,94.6,27.41,947.1,normal
2026-09-10T20:09:08.178851,AWS_002,26.37,27.5,94.6,27.42,947.11,normal
2026-09-10T20:09:10.200146,AWS_002,26.37,27.5,94.6,27.42,947.11,normal
